feature,importance,kind
Operating Profit,0.9768615308216664,native_importance
CFI,0.001027132592892527,native_importance
Net Profit,0.000789829139046804,native_importance
CFO_qoq_growth,0.0007329553155381842,native_importance
Total Assets_qoq_growth,0.0006828997066160231,native_importance
Expenses_lag4,0.0006773460848970668,native_importance
Operating Profit_qoq_growth,0.0006267674889712203,native_importance
Borrowings_qoq_growth,0.0006176986565284143,native_importance
Borrowings,0.0006114534191408756,native_importance
CFF_lag1,0.0005987128268951542,native_importance
Net Profit_qoq_growth,0.0005842866856314587,native_importance
Net Cash Flow_lag1,0.0005615743442501901,native_importance
Sales_qoq_growth,0.0005313143027736569,native_importance
CFF,0.0005296149787789495,native_importance
Operating Profit_lag1,0.0005170312078418299,native_importance
cpi_infl_x_sales,0.00047492866534115967,native_importance
CFI_lag2,0.000433135175707075,native_importance
Operating Profit_qoq_growth_lag1,0.0003726236396292909,native_importance
Sales_qoq_growth_lag1,0.00036993478030125095,native_importance
Sales_lag1,0.00036867624794881287,native_importance
Net Cash Flow,0.0003660540372203715,native_importance
Total Assets_qoq_growth_lag1,0.00033167179331076345,native_importance
Borrowings_lag2,0.00033035027929669166,native_importance
Borrowings_roll4_median,0.00032927555061684966,native_importance
Net Profit_lag1,0.00032909406737664906,native_importance
Sales_roll4_std,0.000319945672376789,native_importance
CPI_Inflation_Rate,0.0003177191000934955,native_importance
Total Assets_lag1,0.00030140061231039624,native_importance
Expenses,0.0002961477201918437,native_importance
Net Profit_roll4_std,0.00029227743812856855,native_importance
Operating Profit_yoy_growth,0.0002867252143330935,native_importance
CFF_lag2,0.0002865439594701746,native_importance
Reverse_Repo_Rate_lag1,0.00028179109985629184,native_importance
Net Cash Flow_lag2,0.0002762380613279564,native_importance
CFO_qoq_growth_lag1,0.0002650069872476361,native_importance
CFO,0.00025894369616712886,native_importance
CFI_lag1,0.0002570482355071426,native_importance
Equity,0.0002555925221014524,native_importance
Borrowings_qoq_growth_lag1,0.00025361766297206877,native_importance
repo_x_borrowings,0.00025193612924252545,native_importance
oil_x_sales,0.0002495390577425061,native_importance
Net Profit_qoq_growth_lag1,0.00024703686242587394,native_importance
Net Profit_lag2,0.00023804166722477197,native_importance
Total Assets_yoy_growth,0.00021613054868064116,native_importance
Total Assets,0.0002049427485074071,native_importance
Sales_roll4_mean,0.00019799750979911793,native_importance
Sales,0.0001954306977218835,native_importance
Total Liabilities,0.0001886265908396769,native_importance
Operating Profit_roll4_std,0.00017883791076082672,native_importance
Net Profit_yoy_growth,0.00017570900517357852,native_importance
Operating Profit_lag2,0.0001755358776073265,native_importance
Operating Profit_roll4_mean,0.00016540086162990147,native_importance
Operating Profit_roll4_median,0.00016315004096687248,native_importance
Net Profit_roll4_mean,0.0001493205815851355,native_importance
Total Assets_roll4_std,0.00014351556000845032,native_importance
Expenses_lag1,0.000136255253169627,native_importance
CFO_roll4_std,0.00013159076900711917,native_importance
Operating Profit_roll4_growth,0.0001304518305525416,native_importance
Borrowings_yoy_growth,0.00012753030680720225,native_importance
Total Assets_lag2,0.00012724810988449958,native_importance
CFI_lag4,0.00012198211716356627,native_importance
CFO_lag1,0.00011239245454502985,native_importance
Net Profit_roll4_growth,0.00011012425753598894,native_importance
oil_price,0.00010788046737280618,native_importance
CFO_lag2,0.00010515492586489856,native_importance
Borrowings_roll4_growth,0.00010279699480171218,native_importance
CFF_lag4,9.771746563549622e-05,native_importance
Expenses_lag2,9.178096497262968e-05,native_importance
CFO_yoy_growth,8.774434945738162e-05,native_importance
repo_x_total_assets,8.605943279906233e-05,native_importance
Sales_lag2,8.443724768344833e-05,native_importance
Total Assets_lag4,7.689057216755788e-05,native_importance
fx_x_sales,7.670135219218481e-05,native_importance
CFO_roll4_growth,7.215644982863107e-05,native_importance
Net Cash Flow_lag4,6.667310620724545e-05,native_importance
CPI_Combined_Index_lag4,6.550712748105918e-05,native_importance
oil_price_lag1,6.455484204290268e-05,native_importance
Borrowings_roll4_std,6.220515421065797e-05,native_importance
Sales_lag4,6.127542650687891e-05,native_importance
Net Profit_lag4,6.0829642001153956e-05,native_importance
Borrowings_lag1,5.259924329088592e-05,native_importance
Equity_lag2,5.256039088009992e-05,native_importance
Equity_lag1,5.217722029229712e-05,native_importance
Total Liabilities_lag1,5.167500461873843e-05,native_importance
Total Liabilities_lag4,4.846510224644319e-05,native_importance
Repo_Rate_lag1,4.506916379303156e-05,native_importance
Sales_roll4_growth,4.121603313336113e-05,native_importance
Borrowings_lag4,4.109171633657271e-05,native_importance
