feature,importance,kind
Net Profit,0.3548107186796492,native_importance
Operating Profit,0.1950565054214401,native_importance
Net Profit_lag1,0.07769131944248699,native_importance
CFO,0.047599012670584535,native_importance
Operating Profit_lag1,0.041646213770870036,native_importance
CFI,0.039663049133859485,native_importance
CFF,0.034130351693832495,native_importance
fx_x_sales,0.03233288926706172,native_importance
Sales,0.026157879604170535,native_importance
cpi_infl_x_sales,0.02046769157560265,native_importance
oil_x_sales,0.01922912364473241,native_importance
Net Profit_roll4_median,0.013589956057577868,native_importance
Net Profit_roll4_mean,0.01323304566588538,native_importance
Expenses,0.012137698589375792,native_importance
repo_x_total_assets,0.005973155228566886,native_importance
Operating Profit_roll4_median,0.004365401357796148,native_importance
Total Liabilities,0.003454429937782058,native_importance
CFF_lag1,0.0033053151033025263,native_importance
Net Profit_lag2,0.0031471858218920117,native_importance
repo_x_borrowings,0.003008178965286907,native_importance
Equity,0.0029753862188607347,native_importance
Operating Profit_lag2,0.0021038035674891165,native_importance
Total Assets,0.0019096468664633556,native_importance
Sector_Tech,0.0018891822688735683,native_importance
Net Profit_qoq_growth,0.001573470618776167,native_importance
Net Cash Flow,0.0012055954276952554,native_importance
CFO_lag1,0.0012002889392511344,native_importance
CFI_lag1,0.0011888845609792774,native_importance
Operating Profit_roll4_mean,0.0011445439801451248,native_importance
Operating Profit_qoq_growth,0.001033447848865213,native_importance
Total Assets_qoq_growth,0.0010150745557235402,native_importance
Sector_Banking,0.0010138385629649784,native_importance
Sales_qoq_growth,0.0009479676347132102,native_importance
Borrowings_qoq_growth,0.0008830512611573597,native_importance
CFO_qoq_growth,0.0008603557236015049,native_importance
Sales_lag1,0.0008073772385121284,native_importance
Sales_roll4_mean,0.0008054644225399062,native_importance
Net Profit_qoq_growth_lag1,0.0006804389482076136,native_importance
Net Profit_roll4_std,0.0006579148410457943,native_importance
Borrowings,0.000644583493186304,native_importance
Sales_roll4_std,0.0006441093960358663,native_importance
Operating Profit_qoq_growth_lag1,0.000641756841472161,native_importance
Net Cash Flow_lag1,0.0006302296588328748,native_importance
Total Assets_qoq_growth_lag1,0.0006083288833482633,native_importance
CFO_qoq_growth_lag1,0.0005854731368609895,native_importance
Borrowings_yoy_growth,0.0005648609930519955,native_importance
Operating Profit_roll4_std,0.0005643220474964549,native_importance
Sales_qoq_growth_lag1,0.0005560946213865021,native_importance
Borrowings_qoq_growth_lag1,0.0005543114798180236,native_importance
Sector_Auto,0.000526148382405558,native_importance
Net Cash Flow_lag2,0.0005083370335092787,native_importance
CFO_roll4_std,0.0004939027003848696,native_importance
Operating Profit_yoy_growth,0.00044821342857796407,native_importance
Borrowings_roll4_std,0.0004461591925656463,native_importance
Net Profit_yoy_growth,0.00043389887023088144,native_importance
Total Assets_roll4_std,0.0004213665181176522,native_importance
Total Assets_yoy_growth,0.0004011751550993575,native_importance
CFI_lag2,0.00039498812211325975,native_importance
