feature,importance,kind
Sales,19.23657836025686,native_importance
cpi_infl_x_sales,18.53302636388776,native_importance
Expenses,17.035357419233645,native_importance
oil_x_sales,16.55209969712267,native_importance
fx_x_sales,7.617512947098206,native_importance
Sales_lag1,4.668696800613789,native_importance
Sector_Energy,3.100824947272076,native_importance
Expenses_lag1,3.0131799862284936,native_importance
repo_x_borrowings,1.6628407394812188,native_importance
Net Profit,1.5520195355861062,native_importance
Total Assets,1.1976841940946708,native_importance
Borrowings_lag1,0.9191988361436609,native_importance
WPI,0.49010082445425823,native_importance
Operating Profit_roll4_median,0.461318397291506,native_importance
Total Liabilities,0.4441087936088122,native_importance
Total Assets_roll4_median,0.38868949944600045,native_importance
Total Liabilities_lag1,0.31895478126912186,native_importance
Total Assets_lag4,0.2859005460258485,native_importance
CFO,0.26806139238155274,native_importance
Sector_FMCG,0.23258702166006234,native_importance
Borrowings,0.19075096386733612,native_importance
CFO_roll4_median,0.1523380555858535,native_importance
Sales_qoq_growth,0.114060963658566,native_importance
Sales_roll4_std,0.11323732095880751,native_importance
repo_x_total_assets,0.09892333935522811,native_importance
CFF,0.09466446483303943,native_importance
CPI_Combined_Index_lag4,0.08932597441705482,native_importance
Equity_lag1,0.06643831813457489,native_importance
Operating Profit,0.057757317948371155,native_importance
Sales_roll4_median,0.05018413685749,native_importance
Net Profit_roll4_std,0.03915947616438462,native_importance
Borrowings_qoq_growth,0.0390182363826921,native_importance
Equity_lag2,0.034923841999242505,native_importance
Operating Profit_roll4_std,0.03378375590081958,native_importance
Borrowings_roll4_median,0.02924301926191442,native_importance
Total Assets_lag1,0.02910602699578309,native_importance
Expenses_lag2,0.028958062864206418,native_importance
Net Profit_qoq_growth,0.02822437935329081,native_importance
Sales_lag2,0.026326950751753037,native_importance
Reverse_Repo_Rate_lag1,0.02353448447385021,native_importance
Sector_Auto,0.023512519151049283,native_importance
Sector_Tech,0.022224636207074773,native_importance
Sales_qoq_growth_lag1,0.02183151691761712,native_importance
Sales_lag4,0.021038234879784658,native_importance
Net Cash Flow,0.02101183916000817,native_importance
Total Liabilities_lag2,0.02046849930471318,native_importance
CPI_Combined_Index_lag1,0.020079518193707135,native_importance
CFI,0.020071233233996955,native_importance
CFO_qoq_growth,0.01969365079644552,native_importance
CFO_qoq_growth_lag1,0.017852770864499278,native_importance
Total Liabilities_lag4,0.01556841830789752,native_importance
Total Assets_roll4_growth,0.015135844764948371,native_importance
Net Profit_qoq_growth_lag1,0.015061687696628155,native_importance
CFO_roll4_std,0.014778473187344826,native_importance
Total Assets_lag2,0.014485129931503955,native_importance
CFO_yoy_growth,0.0135296721046318,native_importance
Borrowings_roll4_mean,0.01327453615982063,native_importance
Operating Profit_lag1,0.01317587511925189,native_importance
Total Assets_qoq_growth,0.012458146984624264,native_importance
Net Cash Flow_lag2,0.012427710075936493,native_importance
Operating Profit_lag2,0.012207259924009383,native_importance
Total Assets_roll4_std,0.012166055175154353,native_importance
Net Profit_lag1,0.011737246390283002,native_importance
Net Profit_lag4,0.011515605156133297,native_importance
Equity,0.011464944783098658,native_importance
Operating Profit_qoq_growth_lag1,0.011329355545333432,native_importance
Operating Profit_qoq_growth,0.011289992574369188,native_importance
WPI_lag4,0.010484716572416938,native_importance
Sales_yoy_growth,0.010032577585432578,native_importance
CFI_lag1,0.009851540972846844,native_importance
Net Cash Flow_lag1,0.009621834454550131,native_importance
Borrowings_qoq_growth_lag1,0.009362355008610107,native_importance
Borrowings_lag4,0.009324865813127645,native_importance
